
Label=dB(v(Vout)/v(Vin)) vs F
LabelX=F
LabelY=dB(v(Vout)/v(Vin))
Data Point Count=1001
F,F,F,dB(v(Vout)/v(Vin)),dB(v(Vout)/v(Vin))
4.0364539296760609E+003, 4.0364539296760609E+003, 0.0000000000000000E+000, 1.7452022893078226E+001, 0.0000000000000000E+000
4.0644332916521389E+003, 4.0644332916521389E+003, 0.0000000000000000E+000, 1.7582019266207350E+001, 0.0000000000000000E+000
4.0926065973001200E+003, 4.0926065973001200E+003, 0.0000000000000000E+000, 1.7712160465415373E+001, 0.0000000000000000E+000
4.1209751909733131E+003, 4.1209751909733131E+003, 0.0000000000000000E+000, 1.7842448673524242E+001, 0.0000000000000000E+000
4.1495404263436403E+003, 4.1495404263436403E+003, 0.0000000000000000E+000, 1.7972886108723745E+001, 0.0000000000000000E+000
4.1783036664662286E+003, 4.1783036664662286E+003, 0.0000000000000000E+000, 1.8103475025216738E+001, 0.0000000000000000E+000
4.2072662838444521E+003, 4.2072662838444521E+003, 0.0000000000000000E+000, 1.8234217713878159E+001, 0.0000000000000000E+000
4.2364296604954225E+003, 4.2364296604954225E+003, 0.0000000000000000E+000, 1.8365116502928320E+001, 0.0000000000000000E+000
4.2657951880159380E+003, 4.2657951880159380E+003, 0.0000000000000000E+000, 1.8496173758620799E+001, 0.0000000000000000E+000
4.2953642676488844E+003, 4.2953642676488844E+003, 0.0000000000000000E+000, 1.8627391885945205E+001, 0.0000000000000000E+000
4.3251383103500984E+003, 4.3251383103500984E+003, 0.0000000000000000E+000, 1.8758773329345438E+001, 0.0000000000000000E+000
4.3551187368556975E+003, 4.3551187368556975E+003, 0.0000000000000000E+000, 1.8890320573453554E+001, 0.0000000000000000E+000
4.3853069777498686E+003, 4.3853069777498686E+003, 0.0000000000000000E+000, 1.9022036143839912E+001, 0.0000000000000000E+000
4.4157044735331365E+003, 4.4157044735331365E+003, 0.0000000000000000E+000, 1.9153922607779926E+001, 0.0000000000000000E+000
4.4463126746910984E+003, 4.4463126746910984E+003, 0.0000000000000000E+000, 1.9285982575037771E+001, 0.0000000000000000E+000
4.4771330417636373E+003, 4.4771330417636373E+003, 0.0000000000000000E+000, 1.9418218698667673E+001, 0.0000000000000000E+000
4.5081670454146133E+003, 4.5081670454146133E+003, 0.0000000000000000E+000, 1.9550633675833119E+001, 0.0000000000000000E+000
4.5394161665020438E+003, 4.5394161665020438E+003, 0.0000000000000000E+000, 1.9683230248644580E+001, 0.0000000000000000E+000
4.5708818961487623E+003, 4.5708818961487623E+003, 0.0000000000000000E+000, 1.9816011205016153E+001, 0.0000000000000000E+000
4.6025657358135722E+003, 4.6025657358135722E+003, 0.0000000000000000E+000, 1.9948979379541640E+001, 0.0000000000000000E+000
4.6344691973628924E+003, 4.6344691973628924E+003, 0.0000000000000000E+000, 2.0082137654390738E+001, 0.0000000000000000E+000
4.6665938031428987E+003, 4.6665938031428987E+003, 0.0000000000000000E+000, 2.0215488960225649E+001, 0.0000000000000000E+000
4.6989410860521666E+003, 4.6989410860521666E+003, 0.0000000000000000E+000, 2.0349036277138946E+001, 0.0000000000000000E+000
4.7315125896148174E+003, 4.7315125896148174E+003, 0.0000000000000000E+000, 2.0482782635613063E+001, 0.0000000000000000E+000
4.7643098680541698E+003, 4.7643098680541698E+003, 0.0000000000000000E+000, 2.0616731117502166E+001, 0.0000000000000000E+000
4.7973344863669045E+003, 4.7973344863669045E+003, 0.0000000000000000E+000, 2.0750884857036919E+001, 0.0000000000000000E+000
4.8305880203977404E+003, 4.8305880203977404E+003, 0.0000000000000000E+000, 2.0885247041852836E+001, 0.0000000000000000E+000
4.8640720569146297E+003, 4.8640720569146297E+003, 0.0000000000000000E+000, 2.1019820914042985E+001, 0.0000000000000000E+000
4.8977881936844760E+003, 4.8977881936844760E+003, 0.0000000000000000E+000, 2.1154609771235510E+001, 0.0000000000000000E+000
4.9317380395493728E+003, 4.9317380395493728E+003, 0.0000000000000000E+000, 2.1289616967696983E+001, 0.0000000000000000E+000
4.9659232145033748E+003, 4.9659232145033748E+003, 0.0000000000000000E+000, 2.1424845915461916E+001, 0.0000000000000000E+000
5.0003453497697992E+003, 5.0003453497697992E+003, 0.0000000000000000E+000, 2.1560300085489779E+001, 0.0000000000000000E+000
5.0350060878790628E+003, 5.0350060878790628E+003, 0.0000000000000000E+000, 2.1695983008849623E+001, 0.0000000000000000E+000
5.0699070827470587E+003, 5.0699070827470587E+003, 0.0000000000000000E+000, 2.1831898277933742E+001, 0.0000000000000000E+000
5.1050499997540783E+003, 5.1050499997540783E+003, 0.0000000000000000E+000, 2.1968049547700772E+001, 0.0000000000000000E+000
5.1404365158242763E+003, 5.1404365158242763E+003, 0.0000000000000000E+000, 2.2104440536949447E+001, 0.0000000000000000E+000
5.1760683195056927E+003, 5.1760683195056927E+003, 0.0000000000000000E+000, 2.2241075029623595E+001, 0.0000000000000000E+000
5.2119471110508211E+003, 5.2119471110508211E+003, 0.0000000000000000E+000, 2.2377956876149540E+001, 0.0000000000000000E+000
5.2480746024977425E+003, 5.2480746024977425E+003, 0.0000000000000000E+000, 2.2515089994806814E+001, 0.0000000000000000E+000
5.2844525177518208E+003, 5.2844525177518208E+003, 0.0000000000000000E+000, 2.2652478373133157E+001, 0.0000000000000000E+000
5.3210825926679590E+003, 5.3210825926679590E+003, 0.0000000000000000E+000, 2.2790126069364817E+001, 0.0000000000000000E+000
5.3579665751334333E+003, 5.3579665751334333E+003, 0.0000000000000000E+000, 2.2928037213913321E+001, 0.0000000000000000E+000
5.3951062251512940E+003, 5.3951062251512940E+003, 0.0000000000000000E+000, 2.3066216010879725E+001, 0.0000000000000000E+000
5.4325033149243500E+003, 5.4325033149243500E+003, 0.0000000000000000E+000, 2.3204666739607589E+001, 0.0000000000000000E+000
5.4701596289397339E+003, 5.4701596289397339E+003, 0.0000000000000000E+000, 2.3343393756275823E+001, 0.0000000000000000E+000
5.5080769640540520E+003, 5.5080769640540520E+003, 0.0000000000000000E+000, 2.3482401495532606E+001, 0.0000000000000000E+000
5.5462571295791258E+003, 5.5462571295791258E+003, 0.0000000000000000E+000, 2.3621694472171725E+001, 0.0000000000000000E+000
5.5847019473683267E+003, 5.5847019473683267E+003, 0.0000000000000000E+000, 2.3761277282852703E+001, 0.0000000000000000E+000
5.6234132519035102E+003, 5.6234132519035102E+003, 0.0000000000000000E+000, 2.3901154607865891E+001, 0.0000000000000000E+000
5.6623928903825527E+003, 5.6623928903825527E+003, 0.0000000000000000E+000, 2.4041331212944300E+001, 0.0000000000000000E+000
5.7016427228074945E+003, 5.7016427228074945E+003, 0.0000000000000000E+000, 2.4181811951123283E+001, 0.0000000000000000E+000
5.7411646220732955E+003, 5.7411646220732955E+003, 0.0000000000000000E+000, 2.4322601764649910E+001, 0.0000000000000000E+000
5.7809604740572013E+003, 5.7809604740572013E+003, 0.0000000000000000E+000, 2.4463705686943396E+001, 0.0000000000000000E+000
5.8210321777087347E+003, 5.8210321777087347E+003, 0.0000000000000000E+000, 2.4605128844608455E+001, 0.0000000000000000E+000
5.8613816451403081E+003, 5.8613816451403081E+003, 0.0000000000000000E+000, 2.4746876459503145E+001, 0.0000000000000000E+000
5.9020108017184639E+003, 5.9020108017184639E+003, 0.0000000000000000E+000, 2.4888953850863089E+001, 0.0000000000000000E+000
5.9429215861557477E+003, 5.9429215861557477E+003, 0.0000000000000000E+000, 2.5031366437483808E+001, 0.0000000000000000E+000
5.9841159506032182E+003, 5.9841159506032182E+003, 0.0000000000000000E+000, 2.5174119739963295E+001, 0.0000000000000000E+000
6.0255958607435987E+003, 6.0255958607435987E+003, 0.0000000000000000E+000, 2.5317219383006595E+001, 0.0000000000000000E+000
6.0673632958850749E+003, 6.0673632958850749E+003, 0.0000000000000000E+000, 2.5460671097794677E+001, 0.0000000000000000E+000
6.1094202490557418E+003, 6.1094202490557418E+003, 0.0000000000000000E+000, 2.5604480724419663E+001, 0.0000000000000000E+000
6.1517687270987035E+003, 6.1517687270987035E+003, 0.0000000000000000E+000, 2.5748654214388644E+001, 0.0000000000000000E+000
6.1944107507678364E+003, 6.1944107507678364E+003, 0.0000000000000000E+000, 2.5893197633198476E+001, 0.0000000000000000E+000
6.2373483548242148E+003, 6.2373483548242148E+003, 0.0000000000000000E+000, 2.6038117162984026E+001, 0.0000000000000000E+000
6.2805835881332023E+003, 6.2805835881332023E+003, 0.0000000000000000E+000, 2.6183419105242219E+001, 0.0000000000000000E+000
6.3241185137622178E+003, 6.3241185137622178E+003, 0.0000000000000000E+000, 2.6329109883634807E+001, 0.0000000000000000E+000
6.3679552090791813E+003, 6.3679552090791813E+003, 0.0000000000000000E+000, 2.6475196046872274E+001, 0.0000000000000000E+000
6.4120957658516400E+003, 6.4120957658516400E+003, 0.0000000000000000E+000, 2.6621684271682078E+001, 0.0000000000000000E+000
6.4565422903465796E+003, 6.4565422903465796E+003, 0.0000000000000000E+000, 2.6768581365863785E+001, 0.0000000000000000E+000
6.5012969034309317E+003, 6.5012969034309317E+003, 0.0000000000000000E+000, 2.6915894271434627E+001, 0.0000000000000000E+000
6.5463617406727753E+003, 6.5463617406727753E+003, 0.0000000000000000E+000, 2.7063630067868413E+001, 0.0000000000000000E+000
6.5917389524432392E+003, 6.5917389524432392E+003, 0.0000000000000000E+000, 2.7211795975431198E+001, 0.0000000000000000E+000
6.6374307040191143E+003, 6.6374307040191143E+003, 0.0000000000000000E+000, 2.7360399358617311E+001, 0.0000000000000000E+000
6.6834391756861723E+003, 6.6834391756861723E+003, 0.0000000000000000E+000, 2.7509447729689263E+001, 0.0000000000000000E+000
6.7297665628432042E+003, 6.7297665628432042E+003, 0.0000000000000000E+000, 2.7658948752325422E+001, 0.0000000000000000E+000
6.7764150761067776E+003, 6.7764150761067776E+003, 0.0000000000000000E+000, 2.7808910245379373E+001, 0.0000000000000000E+000
6.8233869414167229E+003, 6.8233869414167229E+003, 0.0000000000000000E+000, 2.7959340186755153E+001, 0.0000000000000000E+000
6.8706844001423487E+003, 6.8706844001423487E+003, 0.0000000000000000E+000, 2.8110246717402504E+001, 0.0000000000000000E+000
6.9183097091893924E+003, 6.9183097091893924E+003, 0.0000000000000000E+000, 2.8261638145436976E+001, 0.0000000000000000E+000
6.9662651411077150E+003, 6.9662651411077150E+003, 0.0000000000000000E+000, 2.8413522950389172E+001, 0.0000000000000000E+000
7.0145529841997404E+003, 7.0145529841997404E+003, 0.0000000000000000E+000, 2.8565909787588378E+001, 0.0000000000000000E+000
7.0631755426296477E+003, 7.0631755426296477E+003, 0.0000000000000000E+000, 2.8718807492685492E+001, 0.0000000000000000E+000
7.1121351365333185E+003, 7.1121351365333185E+003, 0.0000000000000000E+000, 2.8872225086320761E+001, 0.0000000000000000E+000
7.1614341021290484E+003, 7.1614341021290484E+003, 0.0000000000000000E+000, 2.9026171778941698E+001, 0.0000000000000000E+000
7.2110747918290244E+003, 7.2110747918290244E+003, 0.0000000000000000E+000, 2.9180656975777360E+001, 0.0000000000000000E+000
7.2610595743515760E+003, 7.2610595743515760E+003, 0.0000000000000000E+000, 2.9335690281974657E+001, 0.0000000000000000E+000
7.3113908348342029E+003, 7.3113908348342029E+003, 0.0000000000000000E+000, 2.9491281507903516E+001, 0.0000000000000000E+000
7.3620709749473899E+003, 7.3620709749473899E+003, 0.0000000000000000E+000, 2.9647440674637377E+001, 0.0000000000000000E+000
7.4131024130092046E+003, 7.4131024130092046E+003, 0.0000000000000000E+000, 2.9804178019615904E+001, 0.0000000000000000E+000
7.4644875841006951E+003, 7.4644875841006951E+003, 0.0000000000000000E+000, 2.9961504002497445E+001, 0.0000000000000000E+000
7.5162289401820854E+003, 7.5162289401820854E+003, 0.0000000000000000E+000, 3.0119429311208865E+001, 0.0000000000000000E+000
7.5683289502097750E+003, 7.5683289502097750E+003, 0.0000000000000000E+000, 3.0277964868200641E+001, 0.0000000000000000E+000
7.6207901002541521E+003, 7.6207901002541521E+003, 0.0000000000000000E+000, 3.0437121836915733E+001, 0.0000000000000000E+000
7.6736148936182217E+003, 7.6736148936182217E+003, 0.0000000000000000E+000, 3.0596911628481074E+001, 0.0000000000000000E+000
7.7268058509570556E+003, 7.7268058509570556E+003, 0.0000000000000000E+000, 3.0757345908630768E+001, 0.0000000000000000E+000
7.7803655103980727E+003, 7.7803655103980727E+003, 0.0000000000000000E+000, 3.0918436604870895E+001, 0.0000000000000000E+000
7.8342964276621506E+003, 7.8342964276621506E+003, 0.0000000000000000E+000, 3.1080195913895775E+001, 0.0000000000000000E+000
7.8886011761855771E+003, 7.8886011761855771E+003, 0.0000000000000000E+000, 3.1242636309266704E+001, 0.0000000000000000E+000
7.9432823472428481E+003, 7.9432823472428481E+003, 0.0000000000000000E+000, 3.1405770549363954E+001, 0.0000000000000000E+000
7.9983425500703170E+003, 7.9983425500703170E+003, 0.0000000000000000E+000, 3.1569611685624114E+001, 0.0000000000000000E+000
8.0537844119906995E+003, 8.0537844119906995E+003, 0.0000000000000000E+000, 3.1734173071074817E+001, 0.0000000000000000E+000
8.1096105785384416E+003, 8.1096105785384416E+003, 0.0000000000000000E+000, 3.1899468369180020E+001, 0.0000000000000000E+000
8.1658237135859581E+003, 8.1658237135859581E+003, 0.0000000000000000E+000, 3.2065511563009196E+001, 0.0000000000000000E+000
8.2224264994707464E+003, 8.2224264994707464E+003, 0.0000000000000000E+000, 3.2232316964744975E+001, 0.0000000000000000E+000
8.2794216371233779E+003, 8.2794216371233779E+003, 0.0000000000000000E+000, 3.2399899225544047E+001, 0.0000000000000000E+000
8.3368118461963804E+003, 8.3368118461963804E+003, 0.0000000000000000E+000, 3.2568273345767253E+001, 0.0000000000000000E+000
8.3945998651940117E+003, 8.3945998651940117E+003, 0.0000000000000000E+000, 3.2737454685595480E+001, 0.0000000000000000E+000
8.4527884516029371E+003, 8.4527884516029371E+003, 0.0000000000000000E+000, 3.2907458976048787E+001, 0.0000000000000000E+000
8.5113803820238027E+003, 8.5113803820238027E+003, 0.0000000000000000E+000, 3.3078302330427213E+001, 0.0000000000000000E+000
8.5703784523037339E+003, 8.5703784523037339E+003, 0.0000000000000000E+000, 3.3250001256192768E+001, 0.0000000000000000E+000
8.6297854776697422E+003, 8.6297854776697422E+003, 0.0000000000000000E+000, 3.3422572667312885E+001, 0.0000000000000000E+000
8.6896042928630577E+003, 8.6896042928630577E+003, 0.0000000000000000E+000, 3.3596033897086976E+001, 0.0000000000000000E+000
8.7498377522744013E+003, 8.7498377522744013E+003, 0.0000000000000000E+000, 3.3770402711478845E+001, 0.0000000000000000E+000
8.8104887300801820E+003, 8.8104887300801820E+003, 0.0000000000000000E+000, 3.3945697322978752E+001, 0.0000000000000000E+000
8.8715601203796505E+003, 8.8715601203796505E+003, 0.0000000000000000E+000, 3.4121936405020634E+001, 0.0000000000000000E+000
8.9330548373329948E+003, 8.9330548373329948E+003, 0.0000000000000000E+000, 3.4299139106980952E+001, 0.0000000000000000E+000
8.9949758153003950E+003, 8.9949758153003950E+003, 0.0000000000000000E+000, 3.4477325069787483E+001, 0.0000000000000000E+000
9.0573260089820451E+003, 9.0573260089820451E+003, 0.0000000000000000E+000, 3.4656514442167740E+001, 0.0000000000000000E+000
9.1201083935591414E+003, 9.1201083935591414E+003, 0.0000000000000000E+000, 3.4836727897568466E+001, 0.0000000000000000E+000
9.1833259648358526E+003, 9.1833259648358526E+003, 0.0000000000000000E+000, 3.5017986651779488E+001, 0.0000000000000000E+000
9.2469817393822705E+003, 9.2469817393822705E+003, 0.0000000000000000E+000, 3.5200312481297075E+001, 0.0000000000000000E+000
9.3110787546783486E+003, 9.3110787546783486E+003, 0.0000000000000000E+000, 3.5383727742463968E+001, 0.0000000000000000E+000
9.3756200692588482E+003, 9.3756200692588482E+003, 0.0000000000000000E+000, 3.5568255391425325E+001, 0.0000000000000000E+000
9.4406087628592795E+003, 9.4406087628592795E+003, 0.0000000000000000E+000, 3.5753919004942667E+001, 0.0000000000000000E+000
9.5060479365628617E+003, 9.5060479365628617E+003, 0.0000000000000000E+000, 3.5940742802109376E+001, 0.0000000000000000E+000
9.5719407129484916E+003, 9.5719407129484916E+003, 0.0000000000000000E+000, 3.6128751667014974E+001, 0.0000000000000000E+000
9.6382902362397526E+003, 9.6382902362397526E+003, 0.0000000000000000E+000, 3.6317971172407617E+001, 0.0000000000000000E+000
9.7050996724549441E+003, 9.7050996724549441E+003, 0.0000000000000000E+000, 3.6508427604407444E+001, 0.0000000000000000E+000
9.7723722095581543E+003, 9.7723722095581543E+003, 0.0000000000000000E+000, 3.6700147988326449E+001, 0.0000000000000000E+000
9.8401110576113861E+003, 9.8401110576113861E+003, 0.0000000000000000E+000, 3.6893160115654211E+001, 0.0000000000000000E+000
9.9083194489277248E+003, 9.9083194489277248E+003, 0.0000000000000000E+000, 3.7087492572272424E+001, 0.0000000000000000E+000
9.9770006382255833E+003, 9.9770006382255833E+003, 0.0000000000000000E+000, 3.7283174767964894E+001, 0.0000000000000000E+000
1.0046157902784002E+004, 1.0046157902784002E+004, 0.0000000000000000E+000, 3.7480236967294161E+001, 0.0000000000000000E+000
1.0115794542599037E+004, 1.0115794542599037E+004, 0.0000000000000000E+000, 3.7678710321920207E+001, 0.0000000000000000E+000
1.0185913880541220E+004, 1.0185913880541220E+004, 0.0000000000000000E+000, 3.7878626904441433E+001, 0.0000000000000000E+000
1.0256519262514128E+004, 1.0256519262514128E+004, 0.0000000000000000E+000, 3.8080019743843614E+001, 0.0000000000000000E+000
1.0327614057614026E+004, 1.0327614057614026E+004, 0.0000000000000000E+000, 3.8282922862647723E+001, 0.0000000000000000E+000
1.0399201658290644E+004, 1.0399201658290644E+004, 0.0000000000000000E+000, 3.8487371315853558E+001, 0.0000000000000000E+000
1.0471285480509046E+004, 1.0471285480509046E+004, 0.0000000000000000E+000, 3.8693401231782474E+001, 0.0000000000000000E+000
1.0543868963912641E+004, 1.0543868963912641E+004, 0.0000000000000000E+000, 3.8901049854929397E+001, 0.0000000000000000E+000
1.0616955571987299E+004, 1.0616955571987299E+004, 0.0000000000000000E+000, 3.9110355590941580E+001, 0.0000000000000000E+000
1.0690548792226631E+004, 1.0690548792226631E+004, 0.0000000000000000E+000, 3.9321358053849423E+001, 0.0000000000000000E+000
1.0764652136298402E+004, 1.0764652136298402E+004, 0.0000000000000000E+000, 3.9534098115683165E+001, 0.0000000000000000E+000
1.0839269140212089E+004, 1.0839269140212089E+004, 0.0000000000000000E+000, 3.9748617958618432E+001, 0.0000000000000000E+000
1.0914403364487620E+004, 1.0914403364487620E+004, 0.0000000000000000E+000, 3.9964961129803257E+001, 0.0000000000000000E+000
1.0990058394325266E+004, 1.0990058394325266E+004, 0.0000000000000000E+000, 4.0183172599029959E+001, 0.0000000000000000E+000
1.1066237839776719E+004, 1.1066237839776719E+004, 0.0000000000000000E+000, 4.0403298819426119E+001, 0.0000000000000000E+000
1.1142945335917357E+004, 1.1142945335917357E+004, 0.0000000000000000E+000, 4.0625387791351940E+001, 0.0000000000000000E+000
1.1220184543019692E+004, 1.1220184543019692E+004, 0.0000000000000000E+000, 4.0849489129703301E+001, 0.0000000000000000E+000
1.1297959146728037E+004, 1.1297959146728037E+004, 0.0000000000000000E+000, 4.1075654134834984E+001, 0.0000000000000000E+000
1.1376272858234368E+004, 1.1376272858234368E+004, 0.0000000000000000E+000, 4.1303935867333095E+001, 0.0000000000000000E+000
1.1455129414455416E+004, 1.1455129414455416E+004, 0.0000000000000000E+000, 4.1534389226882524E+001, 0.0000000000000000E+000
1.1534532578210983E+004, 1.1534532578210983E+004, 0.0000000000000000E+000, 4.1767071035492584E+001, 0.0000000000000000E+000
1.1614486138403488E+004, 1.1614486138403488E+004, 0.0000000000000000E+000, 4.2002040125363401E+001, 0.0000000000000000E+000
1.1694993910198771E+004, 1.1694993910198771E+004, 0.0000000000000000E+000, 4.2239357431696021E+001, 0.0000000000000000E+000
1.1776059735208135E+004, 1.1776059735208135E+004, 0.0000000000000000E+000, 4.2479086090771077E+001, 0.0000000000000000E+000
1.1857687481671663E+004, 1.1857687481671663E+004, 0.0000000000000000E+000, 4.2721291543645073E+001, 0.0000000000000000E+000
1.1939881044642794E+004, 1.1939881044642794E+004, 0.0000000000000000E+000, 4.2966041645838700E+001, 0.0000000000000000E+000
1.2022644346174191E+004, 1.2022644346174191E+004, 0.0000000000000000E+000, 4.3213406783419515E+001, 0.0000000000000000E+000
1.2105981335504886E+004, 1.2105981335504886E+004, 0.0000000000000000E+000, 4.3463459995910469E+001, 0.0000000000000000E+000
1.2189895989248729E+004, 1.2189895989248729E+004, 0.0000000000000000E+000, 4.3716277106488690E+001, 0.0000000000000000E+000
